timestamp,error_message,error_details
2025-08-21 12:21:59.786,Both HTTP and Puppeteer failed for: https://www.infosecurity-magazine.com/,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.infosecurity-magazine.com/\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async ThreatTrackerScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:143123:16)\n    at async scrapeSource2 (/app/backend/dist/index.js:143354:28)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143515:29)"", ""jobType"": ""global-job-source-processing"", ""operation"": ""threat-tracker-global-scrape-source"", ""sourceName"": ""Infosecurity Magazine"", ""globalJobRunning"": true}"
2025-08-21 12:21:59.78,Both HTTP and Puppeteer failed for: https://www.infosecurity-magazine.com/,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.infosecurity-magazine.com/\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async ThreatTrackerScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:143123:16)\n    at async scrapeSource2 (/app/backend/dist/index.js:143354:28)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143515:29)"", ""jobType"": ""source-scraping"", ""operation"": ""threat-tracker-source-processing"", ""sourceName"": ""Infosecurity Magazine"", ""errorOccurredAt"": ""2025-08-21T12:21:59.780Z""}"
2025-08-21 12:21:04.393,Both HTTP and Puppeteer failed for: https://www.nytimes.com/live/2025/08/20/weather/hurricane-erin,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.nytimes.com/live/2025/08/20/weather/hurricane-erin\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141724:33)\n    at async NewsRadarScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:142297:16)\n    at async scrapeSource (/app/backend/dist/index.js:142371:21)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)\n    at async /app/backend/dist/index.js:145955:20"", ""operation"": ""news-radar-background-article-scraping"", ""sourceName"": ""NY Times"", ""totalArticles"": 19, ""processedCount"": 1, ""hasScrapingConfig"": false}"
2025-08-21 12:20:55.638,Both HTTP and Puppeteer failed for: https://isc.sans.edu/diaryarchive.html,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://isc.sans.edu/diaryarchive.html\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async ThreatTrackerScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:143123:16)\n    at async scrapeSource2 (/app/backend/dist/index.js:143354:28)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143515:29)"", ""jobType"": ""global-job-source-processing"", ""operation"": ""threat-tracker-global-scrape-source"", ""sourceName"": ""SANS Internet Storm Center"", ""globalJobRunning"": true}"
2025-08-21 12:20:55.632,Both HTTP and Puppeteer failed for: https://isc.sans.edu/diaryarchive.html,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://isc.sans.edu/diaryarchive.html\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async ThreatTrackerScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:143123:16)\n    at async scrapeSource2 (/app/backend/dist/index.js:143354:28)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143515:29)"", ""jobType"": ""source-scraping"", ""operation"": ""threat-tracker-source-processing"", ""sourceName"": ""SANS Internet Storm Center"", ""errorOccurredAt"": ""2025-08-21T12:20:55.632Z""}"
2025-08-21 12:19:52.378,Both HTTP and Puppeteer failed for: https://thehackernews.com/,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://thehackernews.com/\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async ThreatTrackerScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:143123:16)\n    at async scrapeSource2 (/app/backend/dist/index.js:143354:28)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143515:29)"", ""jobType"": ""global-job-source-processing"", ""operation"": ""threat-tracker-global-scrape-source"", ""sourceName"": ""The Hacker News"", ""globalJobRunning"": true}"
2025-08-21 12:19:52.372,Both HTTP and Puppeteer failed for: https://thehackernews.com/,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://thehackernews.com/\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async ThreatTrackerScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:143123:16)\n    at async scrapeSource2 (/app/backend/dist/index.js:143354:28)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143515:29)"", ""jobType"": ""source-scraping"", ""operation"": ""threat-tracker-source-processing"", ""sourceName"": ""The Hacker News"", ""errorOccurredAt"": ""2025-08-21T12:19:52.372Z""}"
2025-08-21 12:19:47.416,Both HTTP and Puppeteer failed for: https://investing.com/news,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://investing.com/news\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)\n    at async /app/backend/dist/index.js:145955:20"", ""jobType"": ""global-job-source-processing"", ""operation"": ""news-radar-global-scrape-source"", ""sourceName"": ""Investing.com"", ""globalJobRunning"": true}"
2025-08-21 12:19:47.409,Both HTTP and Puppeteer failed for: https://investing.com/news,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://investing.com/news\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)\n    at async /app/backend/dist/index.js:145955:20"", ""jobType"": ""source-scraping-job"", ""operation"": ""news-radar-source-processing"", ""sourceName"": ""Investing.com"", ""errorOccurredAt"": ""2025-08-21T12:19:47.409Z""}"
2025-08-21 12:18:48.503,Both HTTP and Puppeteer failed for: https://hackread.com/,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://hackread.com/\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async ThreatTrackerScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:143123:16)\n    at async scrapeSource2 (/app/backend/dist/index.js:143354:28)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143515:29)"", ""jobType"": ""global-job-source-processing"", ""operation"": ""threat-tracker-global-scrape-source"", ""sourceName"": ""Hack Read"", ""globalJobRunning"": true}"
2025-08-21 12:18:48.494,Both HTTP and Puppeteer failed for: https://hackread.com/,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://hackread.com/\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async ThreatTrackerScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:143123:16)\n    at async scrapeSource2 (/app/backend/dist/index.js:143354:28)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143515:29)"", ""jobType"": ""source-scraping"", ""operation"": ""threat-tracker-source-processing"", ""sourceName"": ""Hack Read"", ""errorOccurredAt"": ""2025-08-21T12:18:48.493Z""}"
2025-08-21 12:18:43.862,Both HTTP and Puppeteer failed for: https://insuranceinsiderus.com/news,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://insuranceinsiderus.com/news\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)\n    at async /app/backend/dist/index.js:145955:20"", ""jobType"": ""global-job-source-processing"", ""operation"": ""news-radar-global-scrape-source"", ""sourceName"": ""Insurance Insider"", ""globalJobRunning"": true}"
2025-08-21 12:18:43.856,Both HTTP and Puppeteer failed for: https://insuranceinsiderus.com/news,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://insuranceinsiderus.com/news\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)\n    at async /app/backend/dist/index.js:145955:20"", ""jobType"": ""source-scraping-job"", ""operation"": ""news-radar-source-processing"", ""sourceName"": ""Insurance Insider"", ""errorOccurredAt"": ""2025-08-21T12:18:43.856Z""}"
2025-08-21 12:17:44.832,Both HTTP and Puppeteer failed for: https://krebsonsecurity.com/,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://krebsonsecurity.com/\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async ThreatTrackerScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:143123:16)\n    at async scrapeSource2 (/app/backend/dist/index.js:143354:28)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143515:29)"", ""jobType"": ""global-job-source-processing"", ""operation"": ""threat-tracker-global-scrape-source"", ""sourceName"": ""Krebs on Security"", ""globalJobRunning"": true}"
2025-08-21 12:17:44.82,Both HTTP and Puppeteer failed for: https://krebsonsecurity.com/,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://krebsonsecurity.com/\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async ThreatTrackerScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:143123:16)\n    at async scrapeSource2 (/app/backend/dist/index.js:143354:28)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143515:29)"", ""jobType"": ""source-scraping"", ""operation"": ""threat-tracker-source-processing"", ""sourceName"": ""Krebs on Security"", ""errorOccurredAt"": ""2025-08-21T12:17:44.819Z""}"
2025-08-21 12:17:41.208,Navigation timeout of 60000 ms exceeded,"{""name"": ""TimeoutError"", ""step"": ""global-job-source-processing"", ""stack"": ""TimeoutError: Navigation timeout of 60000 ms exceeded\n    at new Deferred (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/util/Deferred.js:60:34)\n    at Deferred.create (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/util/Deferred.js:21:16)\n    at new LifecycleWatcher (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/cdp/LifecycleWatcher.js:69:60)\n    at CdpFrame.goto (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/cdp/Frame.js:149:29)\n    at CdpFrame.<anonymous> (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/util/decorators.js:109:27)\n    at CdpPage.goto (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/api/Page.js:574:43)\n    at StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141839:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)"", ""jobType"": ""global-job-source-processing"", ""operation"": ""news-radar-global-scrape-source"", ""sourceName"": ""Forbes"", ""globalJobRunning"": true}"
2025-08-21 12:17:41.202,Navigation timeout of 60000 ms exceeded,"{""name"": ""TimeoutError"", ""step"": ""source-scraping-background-job"", ""stack"": ""TimeoutError: Navigation timeout of 60000 ms exceeded\n    at new Deferred (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/util/Deferred.js:60:34)\n    at Deferred.create (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/util/Deferred.js:21:16)\n    at new LifecycleWatcher (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/cdp/LifecycleWatcher.js:69:60)\n    at CdpFrame.goto (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/cdp/Frame.js:149:29)\n    at CdpFrame.<anonymous> (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/util/decorators.js:109:27)\n    at CdpPage.goto (/app/backend/node_modules/puppeteer-core/lib/cjs/puppeteer/api/Page.js:574:43)\n    at StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141839:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142294:16)\n    at async scrapeSource (/app/backend/dist/index.js:142321:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142664:61)"", ""jobType"": ""source-scraping-job"", ""operation"": ""news-radar-source-processing"", ""sourceName"": ""Forbes"", ""errorOccurredAt"": ""2025-08-21T12:17:41.202Z""}"
2025-08-21 12:16:42.073,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/\n    at getContent (/app/backend/dist/index.js:108142:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141821:26)\n    at async ThreatTrackerScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:143123:16)\n    at async scrapeSource2 (/app/backend/dist/index.js:143354:28)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143515:29)"", ""jobType"": ""global-job-source-processing"", ""operation"": ""threat-tracker-global-scrape-source"", ""sourceName"": ""Bleeping Computer"", ""globalJobRunning"": true}"
